Time,TIMESTAMP_START,Time_Obs_LA2_2012,GPP_PI_F,RECO_PI_F,NEE_F,FCH4,FCH4_F
07-Aug-2013 04:30:00,201308070430,07-Aug-2013 04:30:00,-0,5.69822,6.5136,NaN,163.49
07-Aug-2013 05:00:00,201308070500,07-Aug-2013 05:00:00,-0,5.66444,6.5118,NaN,164.55
07-Aug-2013 05:30:00,201308070530,07-Aug-2013 05:30:00,-0,5.62166,6.0889,NaN,NaN
07-Aug-2013 06:00:00,201308070600,07-Aug-2013 06:00:00,-3.3756,5.58338,2.2078,NaN,190.88
07-Aug-2013 06:30:00,201308070630,07-Aug-2013 06:30:00,-2.4182,5.96901,3.5508,NaN,218.12
07-Aug-2013 07:00:00,201308070700,07-Aug-2013 07:00:00,-4.8015,6.06975,1.2683,58.928,58.928
07-Aug-2013 07:30:00,201308070730,07-Aug-2013 07:30:00,-5.9898,6.1584,0.16864,16.105,16.105
07-Aug-2013 08:00:00,201308070800,07-Aug-2013 08:00:00,-10.602,6.21564,-4.3866,99.914,99.914
07-Aug-2013 08:30:00,201308070830,07-Aug-2013 08:30:00,-10.403,6.23562,-4.1672,51.051,51.051
07-Aug-2013 09:00:00,201308070900,07-Aug-2013 09:00:00,-10.92,6.28831,-4.6317,72.272,72.272
07-Aug-2013 09:30:00,201308070930,07-Aug-2013 09:30:00,-17.512,6.51148,-11,93.523,93.523
07-Aug-2013 10:00:00,201308071000,07-Aug-2013 10:00:00,-16.672,6.55497,-10.117,129.736,129.74
07-Aug-2013 10:30:00,201308071030,07-Aug-2013 10:30:00,-18.284,6.63682,-11.647,144.306,144.31
07-Aug-2013 11:00:00,201308071100,07-Aug-2013 11:00:00,-16.722,6.71408,-10.007,154.173,154.17
07-Aug-2013 11:30:00,201308071130,07-Aug-2013 11:30:00,-16.86,6.79855,-10.061,130.874,130.87
07-Aug-2013 12:00:00,201308071200,07-Aug-2013 12:00:00,-19.618,6.82554,-12.792,235.03,235.03
07-Aug-2013 12:30:00,201308071230,07-Aug-2013 12:30:00,-17.206,6.85544,-10.35,153.299,153.3
07-Aug-2013 13:00:00,201308071300,07-Aug-2013 13:00:00,-17.694,6.93664,-10.758,NaN,175.69
07-Aug-2013 13:30:00,201308071330,07-Aug-2013 13:30:00,-17.112,6.943,-10.169,NaN,170.09
07-Aug-2013 14:00:00,201308071400,07-Aug-2013 14:00:00,-17.473,6.96547,-10.508,215.885,215.88
07-Aug-2013 14:30:00,201308071430,07-Aug-2013 14:30:00,-16.648,7.04785,-9.5999,161.041,161.04
07-Aug-2013 15:00:00,201308071500,07-Aug-2013 15:00:00,-16.81,7.12566,-9.6842,176.098,176.1
07-Aug-2013 15:30:00,201308071530,07-Aug-2013 15:30:00,-14.108,7.20911,-6.8988,202.925,202.93
07-Aug-2013 16:00:00,201308071600,07-Aug-2013 16:00:00,-12.464,7.21247,-5.2513,139.541,139.54
07-Aug-2013 16:30:00,201308071630,07-Aug-2013 16:30:00,-12.276,7.20711,-5.0692,175.525,175.53
07-Aug-2013 17:00:00,201308071700,07-Aug-2013 17:00:00,-9.7252,7.11879,-2.6064,164.693,164.69
07-Aug-2013 17:30:00,201308071730,07-Aug-2013 17:30:00,-10.21,7.12217,-3.0874,167.692,167.69
07-Aug-2013 18:00:00,201308071800,07-Aug-2013 18:00:00,-7.2648,7.01618,-0.24866,182.945,182.94
07-Aug-2013 18:30:00,201308071830,07-Aug-2013 18:30:00,-5.1949,6.84696,1.6521,194.129,194.13
07-Aug-2013 19:00:00,201308071900,07-Aug-2013 19:00:00,-1.6558,6.54746,4.8916,141.154,141.15
07-Aug-2013 19:30:00,201308071930,07-Aug-2013 19:30:00,-0.055045,6.33519,6.2801,123.809,123.81
07-Aug-2013 20:00:00,201308072000,07-Aug-2013 20:00:00,-0.83393,6.29728,5.4634,67.772,67.772
07-Aug-2013 20:30:00,201308072030,07-Aug-2013 20:30:00,-0.06896,6.26825,6.1993,146.579,146.58
07-Aug-2013 21:00:00,201308072100,07-Aug-2013 21:00:00,-1.9404,6.21994,4.2796,NaN,134.19
07-Aug-2013 21:30:00,201308072130,07-Aug-2013 21:30:00,-1.365,6.14192,4.7769,NaN,138.76
07-Aug-2013 22:00:00,201308072200,07-Aug-2013 22:00:00,-0.37684,5.99694,5.6201,NaN,152.22
07-Aug-2013 22:30:00,201308072230,07-Aug-2013 22:30:00,-0.33245,5.97379,5.6413,NaN,154.8
07-Aug-2013 23:00:00,201308072300,07-Aug-2013 23:00:00,-0.078579,5.92833,5.8497,NaN,161.07
07-Aug-2013 23:30:00,201308072330,07-Aug-2013 23:30:00,-0,5.86647,6.2515,NaN,165.24
08-Aug-2013 00:00:00,201308080000,08-Aug-2013 00:00:00,-0,5.84779,6.2515,NaN,165.24
08-Aug-2013 00:30:00,201308080030,08-Aug-2013 00:30:00,-0,5.82464,6.2515,NaN,165.24
08-Aug-2013 01:00:00,201308080100,08-Aug-2013 01:00:00,-0,5.78957,6.3229,NaN,163.95
08-Aug-2013 01:30:00,201308080130,08-Aug-2013 01:30:00,-0,5.78132,6.3229,NaN,163.95
08-Aug-2013 02:00:00,201308080200,08-Aug-2013 02:00:00,-0,5.75817,6.3312,NaN,165.3
08-Aug-2013 02:30:00,201308080230,08-Aug-2013 02:30:00,-0,5.70523,6.2789,NaN,164.58
08-Aug-2013 03:00:00,201308080300,08-Aug-2013 03:00:00,-0,5.72976,6.2645,NaN,165.92
08-Aug-2013 03:30:00,201308080330,08-Aug-2013 03:30:00,-0,5.70215,6.2789,NaN,164.58
08-Aug-2013 04:00:00,201308080400,08-Aug-2013 04:00:00,-0,5.72221,6.252,NaN,165.1
08-Aug-2013 04:30:00,201308080430,08-Aug-2013 04:30:00,-0,5.67077,6.2765,NaN,163.61
08-Aug-2013 05:00:00,201308080500,08-Aug-2013 05:00:00,-0,5.68934,6.2645,NaN,164.25
08-Aug-2013 05:30:00,201308080530,08-Aug-2013 05:30:00,-2.6854,5.65728,2.9719,NaN,155.74
08-Aug-2013 06:00:00,201308080600,08-Aug-2013 06:00:00,-3.7476,5.68925,1.9416,NaN,NaN
08-Aug-2013 06:30:00,201308080630,08-Aug-2013 06:30:00,-0,5.82085,5.9776,146.418,146.42
08-Aug-2013 07:00:00,201308080700,08-Aug-2013 07:00:00,-2.4119,6.02493,3.613,109.243,109.24
08-Aug-2013 07:30:00,201308080730,08-Aug-2013 07:30:00,-7.3475,6.13667,-1.2108,NaN,165.11
08-Aug-2013 08:00:00,201308080800,08-Aug-2013 08:00:00,-10.87,6.20534,-4.6652,NaN,125.79
08-Aug-2013 08:30:00,201308080830,08-Aug-2013 08:30:00,-11.325,6.32851,-4.9965,77.51,77.51
08-Aug-2013 09:00:00,201308080900,08-Aug-2013 09:00:00,-13.474,6.4352,-7.0387,83.796,83.796
08-Aug-2013 09:30:00,201308080930,08-Aug-2013 09:30:00,-17.804,6.51665,-11.288,242.353,242.35
08-Aug-2013 10:00:00,201308081000,08-Aug-2013 10:00:00,-16.566,6.63021,-9.9358,120.96,120.96
08-Aug-2013 10:30:00,201308081030,08-Aug-2013 10:30:00,-19.45,6.66591,-12.784,30.995,30.995
08-Aug-2013 11:00:00,201308081100,08-Aug-2013 11:00:00,-18.79,6.66059,-12.129,215.528,215.53
08-Aug-2013 11:30:00,201308081130,08-Aug-2013 11:30:00,-19.207,6.70064,-12.507,228.004,228
08-Aug-2013 12:00:00,201308081200,08-Aug-2013 12:00:00,-17.248,6.80197,-10.446,NaN,145.96
08-Aug-2013 12:30:00,201308081230,08-Aug-2013 12:30:00,-20.494,6.79226,-13.702,182.392,182.39
08-Aug-2013 13:00:00,201308081300,08-Aug-2013 13:00:00,-17.221,6.7066,-10.515,211.027,211.03
08-Aug-2013 13:30:00,201308081330,08-Aug-2013 13:30:00,-8.914,6.2622,-2.6518,NaN,136.56
08-Aug-2013 14:00:00,201308081400,08-Aug-2013 14:00:00,-15.756,6.41739,-9.3387,NaN,124.44
08-Aug-2013 14:30:00,201308081430,08-Aug-2013 14:30:00,-16.232,6.70087,-9.5308,NaN,122.46
08-Aug-2013 15:00:00,201308081500,08-Aug-2013 15:00:00,-18.499,6.80939,-11.69,NaN,192.76
08-Aug-2013 15:30:00,201308081530,08-Aug-2013 15:30:00,-16.193,6.84485,-9.3482,NaN,181.43
08-Aug-2013 16:00:00,201308081600,08-Aug-2013 16:00:00,-14.287,6.80457,-7.4822,147.147,147.15
08-Aug-2013 16:30:00,201308081630,08-Aug-2013 16:30:00,-14.091,6.89531,-7.1958,201.219,201.22
08-Aug-2013 17:00:00,201308081700,08-Aug-2013 17:00:00,-11.815,6.9176,-4.8978,144.447,144.45
08-Aug-2013 17:30:00,201308081730,08-Aug-2013 17:30:00,-9.8817,6.84539,-3.0363,152.249,152.25
08-Aug-2013 18:00:00,201308081800,08-Aug-2013 18:00:00,-7.1735,6.69139,-0.48209,144.212,144.21
08-Aug-2013 18:30:00,201308081830,08-Aug-2013 18:30:00,-3.7011,6.46536,2.7643,172.08,172.08
08-Aug-2013 19:00:00,201308081900,08-Aug-2013 19:00:00,-0.99208,6.3122,5.3201,169.843,169.84
08-Aug-2013 19:30:00,201308081930,08-Aug-2013 19:30:00,-0.8748,6.24121,5.3664,143.643,143.64
08-Aug-2013 20:00:00,201308082000,08-Aug-2013 20:00:00,-0,6.17759,7.996,196.213,196.21
08-Aug-2013 20:30:00,201308082030,08-Aug-2013 20:30:00,-0,6.13165,6.5746,142.31,142.31
08-Aug-2013 21:00:00,201308082100,08-Aug-2013 21:00:00,-0,6.09161,6.7204,147.864,147.86
08-Aug-2013 21:30:00,201308082130,08-Aug-2013 21:30:00,-0.74663,6.0619,5.3153,116.739,116.74
08-Aug-2013 22:00:00,201308082200,08-Aug-2013 22:00:00,-1.4882,6.02781,4.5396,NaN,135.07
08-Aug-2013 22:30:00,201308082230,08-Aug-2013 22:30:00,-0,6.05242,6.3697,132.793,132.79
08-Aug-2013 23:00:00,201308082300,08-Aug-2013 23:00:00,-1.0359,5.99639,4.9604,NaN,142.16
08-Aug-2013 23:30:00,201308082330,08-Aug-2013 23:30:00,-0.95866,5.96385,5.0052,NaN,143.27
09-Aug-2013 00:00:00,201308090000,09-Aug-2013 00:00:00,-0.31023,5.85954,5.5493,NaN,144.98
09-Aug-2013 00:30:00,201308090030,09-Aug-2013 00:30:00,-0,5.77872,6.1944,NaN,149.04
09-Aug-2013 01:00:00,201308090100,09-Aug-2013 01:00:00,-0,5.79762,5.9105,NaN,146.81
09-Aug-2013 01:30:00,201308090130,09-Aug-2013 01:30:00,-0,5.7755,5.901,NaN,147.1
09-Aug-2013 02:00:00,201308090200,09-Aug-2013 02:00:00,-0,5.78412,5.8058,NaN,144.81
09-Aug-2013 02:30:00,201308090230,09-Aug-2013 02:30:00,-0,5.69622,6.023,NaN,147
09-Aug-2013 03:00:00,201308090300,09-Aug-2013 03:00:00,-0,5.69904,6.0536,NaN,149.12
09-Aug-2013 03:30:00,201308090330,09-Aug-2013 03:30:00,-0,5.68725,6.023,NaN,147
09-Aug-2013 04:00:00,201308090400,09-Aug-2013 04:00:00,-0,5.68714,6.023,NaN,147
09-Aug-2013 04:30:00,201308090430,09-Aug-2013 04:30:00,-0,5.722,6.198,NaN,148.31
09-Aug-2013 05:00:00,201308090500,09-Aug-2013 05:00:00,-14.618,5.66649,-8.9511,NaN,NaN
09-Aug-2013 05:30:00,201308090530,09-Aug-2013 05:30:00,-0,5.64454,15.863,215.578,215.58
09-Aug-2013 06:00:00,201308090600,09-Aug-2013 06:00:00,-11.266,5.62115,-5.6448,NaN,NaN
09-Aug-2013 06:30:00,201308090630,09-Aug-2013 06:30:00,-0,5.62542,9.5522,NaN,78.657
09-Aug-2013 07:00:00,201308090700,09-Aug-2013 07:00:00,-3.068,5.80384,2.7358,185.46,185.46
09-Aug-2013 07:30:00,201308090730,09-Aug-2013 07:30:00,-2.4331,6.02489,3.5918,213.42,213.42
09-Aug-2013 08:00:00,201308090800,09-Aug-2013 08:00:00,-8.2633,6.00279,-2.2605,133.586,133.59
09-Aug-2013 08:30:00,201308090830,09-Aug-2013 08:30:00,-11.35,6.01388,-5.3357,96.232,96.232
09-Aug-2013 09:00:00,201308090900,09-Aug-2013 09:00:00,-9.967,6.02926,-3.9377,121.119,121.12
09-Aug-2013 09:30:00,201308090930,09-Aug-2013 09:30:00,-14.397,6.12367,-8.273,150.892,150.89
09-Aug-2013 10:00:00,201308091000,09-Aug-2013 10:00:00,-17.167,6.18479,-10.982,129.995,130
09-Aug-2013 10:30:00,201308091030,09-Aug-2013 10:30:00,-22.017,6.2729,-15.744,148.645,148.65
09-Aug-2013 11:00:00,201308091100,09-Aug-2013 11:00:00,-13.635,6.07319,-7.5616,122.565,122.56
09-Aug-2013 11:30:00,201308091130,09-Aug-2013 11:30:00,-18.542,6.31854,-12.223,209.452,209.45
09-Aug-2013 12:00:00,201308091200,09-Aug-2013 12:00:00,-23.448,6.5296,-16.918,173.259,173.26
09-Aug-2013 12:30:00,201308091230,09-Aug-2013 12:30:00,-19.938,6.48893,-13.449,134.354,134.35
09-Aug-2013 13:00:00,201308091300,09-Aug-2013 13:00:00,-19.952,6.52624,-13.426,138.812,138.81
09-Aug-2013 13:30:00,201308091330,09-Aug-2013 13:30:00,-19.854,6.53657,-13.318,156.852,156.85
09-Aug-2013 14:00:00,201308091400,09-Aug-2013 14:00:00,-19.822,6.56664,-13.255,155.952,155.95
09-Aug-2013 14:30:00,201308091430,09-Aug-2013 14:30:00,-18.44,6.47239,-11.967,142.035,142.03
09-Aug-2013 15:00:00,201308091500,09-Aug-2013 15:00:00,-19.84,6.52084,-13.319,177.677,177.68
09-Aug-2013 15:30:00,201308091530,09-Aug-2013 15:30:00,-2.4509,5.92836,3.4774,163.489,163.49
09-Aug-2013 16:00:00,201308091600,09-Aug-2013 16:00:00,-7.6771,5.90506,-1.772,97.318,97.318
09-Aug-2013 16:30:00,201308091630,09-Aug-2013 16:30:00,-9.9153,5.99566,-3.9197,NaN,131.48
09-Aug-2013 17:00:00,201308091700,09-Aug-2013 17:00:00,-10.518,6.09872,-4.4192,143.818,143.82
09-Aug-2013 17:30:00,201308091730,09-Aug-2013 17:30:00,-4.4845,6.02148,1.537,NaN,131.01
09-Aug-2013 18:00:00,201308091800,09-Aug-2013 18:00:00,-1.6138,5.78793,4.1742,129.663,129.66
09-Aug-2013 18:30:00,201308091830,09-Aug-2013 18:30:00,-1.0538,5.61387,4.5601,149.285,149.28
09-Aug-2013 19:00:00,201308091900,09-Aug-2013 19:00:00,-0.22009,6.16239,5.9423,NaN,148.09
09-Aug-2013 19:30:00,201308091930,09-Aug-2013 19:30:00,-4.7497,6.06565,1.316,NaN,136.22
09-Aug-2013 20:00:00,201308092000,09-Aug-2013 20:00:00,-0,5.4281,6.0904,NaN,143.46
09-Aug-2013 20:30:00,201308092030,09-Aug-2013 20:30:00,-0,5.39525,6.0819,NaN,143.59
09-Aug-2013 21:00:00,201308092100,09-Aug-2013 21:00:00,-0,5.39798,6.0574,NaN,143.46
09-Aug-2013 21:30:00,201308092130,09-Aug-2013 21:30:00,-0,5.35807,5.9042,NaN,145.75
09-Aug-2013 22:00:00,201308092200,09-Aug-2013 22:00:00,-0,5.37928,6.0574,NaN,143.46
09-Aug-2013 22:30:00,201308092230,09-Aug-2013 22:30:00,-0,5.41604,6.0702,NaN,143.35
09-Aug-2013 23:00:00,201308092300,09-Aug-2013 23:00:00,-0,5.4173,6.0702,NaN,143.35
09-Aug-2013 23:30:00,201308092330,09-Aug-2013 23:30:00,-0,5.45252,13.24,307.119,307.12
10-Aug-2013 00:00:00,201308100000,10-Aug-2013 00:00:00,-0,5.54982,6.4279,90.362,90.362
10-Aug-2013 00:30:00,201308100030,10-Aug-2013 00:30:00,-0,5.61442,5.6203,71.437,71.437
10-Aug-2013 01:00:00,201308100100,10-Aug-2013 01:00:00,-0,5.63379,8.8839,115.168,115.17
10-Aug-2013 01:30:00,201308100130,10-Aug-2013 01:30:00,-0,5.62074,6.1641,75.761,75.761
10-Aug-2013 02:00:00,201308100200,10-Aug-2013 02:00:00,-0.20724,5.63443,5.4272,39.844,39.844
10-Aug-2013 02:30:00,201308100230,10-Aug-2013 02:30:00,-0.16247,5.62138,5.4589,66.51,66.51
10-Aug-2013 03:00:00,201308100300,10-Aug-2013 03:00:00,-0,5.59712,7.4169,NaN,140.03
10-Aug-2013 03:30:00,201308100330,10-Aug-2013 03:30:00,-0,5.58131,5.9611,NaN,142.55
10-Aug-2013 04:00:00,201308100400,10-Aug-2013 04:00:00,-0,5.61038,5.9819,NaN,140.69
10-Aug-2013 04:30:00,201308100430,10-Aug-2013 04:30:00,-0.06104,5.58056,5.5195,55.608,55.608
10-Aug-2013 05:00:00,201308100500,10-Aug-2013 05:00:00,-0,5.55217,6.9261,73.961,73.961
10-Aug-2013 05:30:00,201308100530,10-Aug-2013 05:30:00,-1.063,5.47203,4.409,59.567,59.567
10-Aug-2013 06:00:00,201308100600,10-Aug-2013 06:00:00,-3.8406,6.0097,2.1691,NaN,119.23
10-Aug-2013 06:30:00,201308100630,10-Aug-2013 06:30:00,-2.3347,5.51333,3.1786,112.883,112.88
10-Aug-2013 07:00:00,201308100700,10-Aug-2013 07:00:00,-0,5.79441,6.6996,209.702,209.7
10-Aug-2013 07:30:00,201308100730,10-Aug-2013 07:30:00,-9.1306,5.85349,-3.2771,NaN,248.35
10-Aug-2013 08:00:00,201308100800,10-Aug-2013 08:00:00,-10.186,5.84034,-4.3455,NaN,130.15
10-Aug-2013 08:30:00,201308100830,10-Aug-2013 08:30:00,-10.905,5.91305,-4.9915,NaN,128.6
10-Aug-2013 09:00:00,201308100900,10-Aug-2013 09:00:00,-11.799,5.97586,-5.8232,91.47,91.47
10-Aug-2013 09:30:00,201308100930,10-Aug-2013 09:30:00,-13.644,6.04398,-7.6001,68.405,68.405
10-Aug-2013 10:00:00,201308101000,10-Aug-2013 10:00:00,-14.603,6.08987,-8.5129,110.988,110.99
10-Aug-2013 10:30:00,201308101030,10-Aug-2013 10:30:00,-15.045,6.13974,-8.905,78.402,78.402
10-Aug-2013 11:00:00,201308101100,10-Aug-2013 11:00:00,-15.746,6.20589,-9.5399,116.549,116.55
10-Aug-2013 11:30:00,201308101130,10-Aug-2013 11:30:00,-15.027,6.21577,-8.8115,117.647,117.65
10-Aug-2013 12:00:00,201308101200,10-Aug-2013 12:00:00,-19.313,6.3034,-13.009,135.82,135.82
10-Aug-2013 12:30:00,201308101230,10-Aug-2013 12:30:00,-17.231,6.32267,-10.908,135.566,135.57
10-Aug-2013 13:00:00,201308101300,10-Aug-2013 13:00:00,-16.878,6.30652,-10.571,NaN,136.02
10-Aug-2013 13:30:00,201308101330,10-Aug-2013 13:30:00,-16.774,6.33116,-10.442,128.356,128.36
10-Aug-2013 14:00:00,201308101400,10-Aug-2013 14:00:00,-15.793,6.35572,-9.4371,NaN,176.45
10-Aug-2013 14:30:00,201308101430,10-Aug-2013 14:30:00,-10.36,6.50592,-3.8541,NaN,145.83
10-Aug-2013 15:00:00,201308101500,10-Aug-2013 15:00:00,-12.08,6.15377,-5.9263,78.353,78.353
10-Aug-2013 15:30:00,201308101530,10-Aug-2013 15:30:00,-12.812,6.24636,-6.5659,115.799,115.8
10-Aug-2013 16:00:00,201308101600,10-Aug-2013 16:00:00,-12.638,6.24249,-6.3952,109.307,109.31
10-Aug-2013 16:30:00,201308101630,10-Aug-2013 16:30:00,-11.691,6.24132,-5.4502,119.316,119.32
10-Aug-2013 17:00:00,201308101700,10-Aug-2013 17:00:00,-4.2105,5.89262,1.6821,109.101,109.1
10-Aug-2013 17:30:00,201308101730,10-Aug-2013 17:30:00,-5.7083,5.92306,0.2148,120.828,120.83
10-Aug-2013 18:00:00,201308101800,10-Aug-2013 18:00:00,-3.6621,5.79833,2.1362,113.904,113.9
10-Aug-2013 18:30:00,201308101830,10-Aug-2013 18:30:00,-2.9443,5.74851,2.8042,NaN,130.25
10-Aug-2013 19:00:00,201308101900,10-Aug-2013 19:00:00,-1.5098,5.70282,4.193,77.525,77.525
10-Aug-2013 19:30:00,201308101930,10-Aug-2013 19:30:00,-0.96413,5.62039,4.6563,86.941,86.941
10-Aug-2013 20:00:00,201308102000,10-Aug-2013 20:00:00,-0,5.57207,6.4067,85.514,85.514
10-Aug-2013 20:30:00,201308102030,10-Aug-2013 20:30:00,-0.11875,5.54831,5.4296,93.559,93.559
10-Aug-2013 21:00:00,201308102100,10-Aug-2013 21:00:00,-0,5.51368,5.9564,85.813,85.813
10-Aug-2013 21:30:00,201308102130,10-Aug-2013 21:30:00,-0,5.44779,5.8826,93.62,93.62
10-Aug-2013 22:00:00,201308102200,10-Aug-2013 22:00:00,-0,5.41598,7.3376,124.747,124.75
10-Aug-2013 22:30:00,201308102230,10-Aug-2013 22:30:00,-0,5.43586,6.1172,99.707,99.707
10-Aug-2013 23:00:00,201308102300,10-Aug-2013 23:00:00,-0,5.43398,5.7823,93.433,93.433
10-Aug-2013 23:30:00,201308102330,10-Aug-2013 23:30:00,-0,5.43073,6.8971,92.973,92.973
11-Aug-2013 00:00:00,201308110000,11-Aug-2013 00:00:00,-0,5.399,6.6075,111.157,111.16
11-Aug-2013 00:30:00,201308110030,11-Aug-2013 00:30:00,-0,5.17465,6.8604,88.128,88.128
11-Aug-2013 01:00:00,201308110100,11-Aug-2013 01:00:00,-0,5.43314,6.582,130.162,130.16
11-Aug-2013 01:30:00,201308110130,11-Aug-2013 01:30:00,-0,5.43799,6.4748,137.649,137.65
11-Aug-2013 02:00:00,201308110200,11-Aug-2013 02:00:00,-0,5.41985,5.5155,148.054,148.05
11-Aug-2013 02:30:00,201308110230,11-Aug-2013 02:30:00,-0,5.41659,5.5896,134.075,134.07
11-Aug-2013 03:00:00,201308110300,11-Aug-2013 03:00:00,-1.238,5.39578,4.1578,112.188,112.19
11-Aug-2013 03:30:00,201308110330,11-Aug-2013 03:30:00,-0,5.33187,6.79,126.904,126.9
11-Aug-2013 04:00:00,201308110400,11-Aug-2013 04:00:00,-0,5.29227,5.5317,NaN,185.47
11-Aug-2013 04:30:00,201308110430,11-Aug-2013 04:30:00,-0,5.19746,5.9558,NaN,234.76
11-Aug-2013 05:00:00,201308110500,11-Aug-2013 05:00:00,-0,5.13777,5.8983,NaN,237.98
11-Aug-2013 05:30:00,201308110530,11-Aug-2013 05:30:00,-0,5.0997,5.7958,NaN,209.91
11-Aug-2013 06:00:00,201308110600,11-Aug-2013 06:00:00,-4.7367,5.24462,0.50795,NaN,NaN
11-Aug-2013 06:30:00,201308110630,11-Aug-2013 06:30:00,-2.7102,5.60043,2.8902,NaN,113.27
11-Aug-2013 07:00:00,201308110700,11-Aug-2013 07:00:00,-5.9433,5.32144,-0.62187,86.614,86.614
11-Aug-2013 07:30:00,201308110730,11-Aug-2013 07:30:00,-8.0555,5.61214,-2.4433,129.946,129.95
11-Aug-2013 08:00:00,201308110800,11-Aug-2013 08:00:00,-8.792,5.52736,-3.2647,134.346,134.35
11-Aug-2013 08:30:00,201308110830,11-Aug-2013 08:30:00,-11.688,5.5985,-6.0895,77.965,77.965
11-Aug-2013 09:00:00,201308110900,11-Aug-2013 09:00:00,-14.153,5.63753,-8.515,86.658,86.658
11-Aug-2013 09:30:00,201308110930,11-Aug-2013 09:30:00,-17.188,5.70297,-11.485,NaN,144.44
11-Aug-2013 10:00:00,201308111000,11-Aug-2013 10:00:00,-12.832,5.39127,-7.4407,NaN,170.21
11-Aug-2013 10:30:00,201308111030,11-Aug-2013 10:30:00,-16.685,5.70901,-10.976,135.915,135.91
11-Aug-2013 11:00:00,201308111100,11-Aug-2013 11:00:00,-16.907,5.82465,-11.082,53.131,53.131
11-Aug-2013 11:30:00,201308111130,11-Aug-2013 11:30:00,-18.517,5.86088,-12.656,99.095,99.095
11-Aug-2013 12:00:00,201308111200,11-Aug-2013 12:00:00,-20.312,5.85495,-14.458,94.36,94.36
11-Aug-2013 12:30:00,201308111230,11-Aug-2013 12:30:00,-19.665,5.76088,-13.905,103.303,103.3
11-Aug-2013 13:00:00,201308111300,11-Aug-2013 13:00:00,-19.647,5.8864,-13.761,NaN,121.53
11-Aug-2013 13:30:00,201308111330,11-Aug-2013 13:30:00,-19.992,5.97079,-14.021,144.208,144.21
11-Aug-2013 14:00:00,201308111400,11-Aug-2013 14:00:00,-13.922,5.8168,-8.1055,26.445,26.445
11-Aug-2013 14:30:00,201308111430,11-Aug-2013 14:30:00,-12.621,5.48871,-7.1322,49.66,49.66
11-Aug-2013 15:00:00,201308111500,11-Aug-2013 15:00:00,-17.778,5.67383,-12.104,NaN,119.33
11-Aug-2013 15:30:00,201308111530,11-Aug-2013 15:30:00,-4.9612,5.68376,0.72257,NaN,119.33
11-Aug-2013 16:00:00,201308111600,11-Aug-2013 16:00:00,-4.6728,5.23968,0.56684,NaN,185.01
11-Aug-2013 16:30:00,201308111630,11-Aug-2013 16:30:00,-7.1344,5.35155,-1.7828,103.076,103.08
11-Aug-2013 17:00:00,201308111700,11-Aug-2013 17:00:00,-9.1415,5.44989,-3.6916,NaN,229.99
11-Aug-2013 17:30:00,201308111730,11-Aug-2013 17:30:00,-9.9313,5.83412,-4.0972,NaN,124.2
11-Aug-2013 18:00:00,201308111800,11-Aug-2013 18:00:00,-6.7889,5.42548,-1.3634,223.464,223.46
11-Aug-2013 18:30:00,201308111830,11-Aug-2013 18:30:00,-4.7597,5.35293,0.59319,94.423,94.423
11-Aug-2013 19:00:00,201308111900,11-Aug-2013 19:00:00,-3.0541,5.30929,2.2552,121.085,121.08
11-Aug-2013 19:30:00,201308111930,11-Aug-2013 19:30:00,-0,5.23026,5.362,NaN,131.62
11-Aug-2013 20:00:00,201308112000,11-Aug-2013 20:00:00,-0,5.2169,5.447,NaN,137.34
11-Aug-2013 20:30:00,201308112030,11-Aug-2013 20:30:00,-0.67967,5.68681,5.0071,NaN,140.85
11-Aug-2013 21:00:00,201308112100,11-Aug-2013 21:00:00,-0,5.15353,5.68,NaN,203.52
11-Aug-2013 21:30:00,201308112130,11-Aug-2013 21:30:00,-0,5.07602,5.9387,NaN,235.53
11-Aug-2013 22:00:00,201308112200,11-Aug-2013 22:00:00,-0,5.05755,5.6294,NaN,233.22
11-Aug-2013 22:30:00,201308112230,11-Aug-2013 22:30:00,-0.525,5.61805,5.093,NaN,128.08
11-Aug-2013 23:00:00,201308112300,11-Aug-2013 23:00:00,-0.41282,5.64464,5.2318,NaN,131.78
11-Aug-2013 23:30:00,201308112330,11-Aug-2013 23:30:00,-0,5.67505,7.1746,NaN,134.5
12-Aug-2013 00:00:00,201308120000,12-Aug-2013 00:00:00,-0,5.67436,6.3382,NaN,134.4
12-Aug-2013 00:30:00,201308120030,12-Aug-2013 00:30:00,-0.090409,5.69046,5.6,NaN,136.74
12-Aug-2013 01:00:00,201308120100,12-Aug-2013 01:00:00,-1.5005,5.69748,4.197,NaN,136.74
12-Aug-2013 01:30:00,201308120130,12-Aug-2013 01:30:00,-0,5.68259,6.6868,NaN,136.74
12-Aug-2013 02:00:00,201308120200,12-Aug-2013 02:00:00,-0,5.70118,6.6857,NaN,135.89
12-Aug-2013 02:30:00,201308120230,12-Aug-2013 02:30:00,-0.39428,5.71458,5.3203,NaN,137.5
12-Aug-2013 03:00:00,201308120300,12-Aug-2013 03:00:00,-0,5.12611,6.2746,NaN,160.44
12-Aug-2013 03:30:00,201308120330,12-Aug-2013 03:30:00,-0,5.07137,6.0745,NaN,246.25
12-Aug-2013 04:00:00,201308120400,12-Aug-2013 04:00:00,-0,5.03874,5.9432,NaN,244.68
12-Aug-2013 04:30:00,201308120430,12-Aug-2013 04:30:00,-0,4.98021,5.8235,NaN,246.68
